candidate_id,expression_hash,expression,factor_lane,source_lane,source_generator,fields,fields_list,max_window,search_memory_key,policy_score,expected_direction,x0_r3_role,note,cem_prior_score
phase3bp_00012,4534dbe823cd3f2dfec12538,"CSRank(ZScore(Delta($intraday_ret_from_open,30)))",cem_atom::rx_intraday_return::rank,phase3bp_true1min_cem_elite,phase3bp_true1min_cem_elite,intraday_ret_from_open,['intraday_ret_from_open'],30,phase3bp:4534dbe823cd3f2dfec12538,0.16704187,1,read_only_research_candidate,cem seed atom intraday_delta_30,0.17155687
phase3bp_00013,6109e0fb1996c5871e3d32a3,"CSRank(ZScore(Delta($intraday_ret_from_open,8)))",cem_atom::rx_intraday_return::rank,phase3bp_true1min_cem_elite,phase3bp_true1min_cem_elite,intraday_ret_from_open,['intraday_ret_from_open'],8,phase3bp:6109e0fb1996c5871e3d32a3,0.15687477,1,read_only_research_candidate,cem seed atom intraday_delta_8,0.16139477
phase3bp_00014,333b291141ce4b15e7ff2cb1,"Neg(CSRank(ZScore(Delta($intraday_ret_from_open,8))))",cem_atom::rx_intraday_return::inverted,phase3bp_true1min_cem_elite,phase3bp_true1min_cem_elite,intraday_ret_from_open,['intraday_ret_from_open'],8,phase3bp:333b291141ce4b15e7ff2cb1,0.15686062,1,read_only_research_candidate,cem seed atom intraday_delta_8,0.16134162
phase3bp_00015,9c32cf7419759ab9c68a45c5,"CSRank(ZScore(Delta($intraday_ret_from_open,20)))",cem_atom::rx_intraday_return::rank,phase3bp_true1min_cem_elite,phase3bp_true1min_cem_elite,intraday_ret_from_open,['intraday_ret_from_open'],20,phase3bp:9c32cf7419759ab9c68a45c5,0.15317107,1,read_only_research_candidate,cem seed atom intraday_delta_20,0.15779407
phase3bp_00016,377353004f44d81ad84002c4,"CSRank(Sub(ZScore(Delta($ret_1m,30)),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),30))))",cem_interaction::rx_intraday_return::rx_range_location::spread,phase3bp_true1min_cem_elite,phase3bp_true1min_cem_elite,high|low|open|ret_1m,"['high', 'low', 'open', 'ret_1m']",30,phase3bp:377353004f44d81ad84002c4,0.15782644,1,read_only_research_candidate,cem seed interaction ret_delta_30 x range_vol_30 spread,0.15582944
phase3bp_00017,95cd54b879907f00126ec896,"CSRank(Sub(ZScore(Delta($ret_1m,8)),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),30))))",cem_interaction::rx_intraday_return::rx_range_location::spread,phase3bp_true1min_cem_elite,phase3bp_true1min_cem_elite,high|low|open|ret_1m,"['high', 'low', 'open', 'ret_1m']",8,phase3bp:95cd54b879907f00126ec896,0.15274289,1,read_only_research_candidate,cem seed interaction ret_delta_8 x range_vol_30 spread,0.15117089
phase3bp_00018,c02ca67313855a9bed78339e,"CSRank(Mul(ZScore(Delta($ret_1m,30)),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),30))))",cem_interaction::rx_intraday_return::rx_range_location::product,phase3bp_true1min_cem_elite,phase3bp_true1min_cem_elite,high|low|open|ret_1m,"['high', 'low', 'open', 'ret_1m']",30,phase3bp:c02ca67313855a9bed78339e,0.15881308,1,read_only_research_candidate,cem seed interaction ret_delta_30 x range_vol_30 product,0.15115508
phase3bp_00019,4585a91ac2810c33b6e000d7,"CSRank(Sub(ZScore(Delta($ret_1m,30)),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),8))))",cem_interaction::rx_intraday_return::rx_range_location::spread,phase3bp_true1min_cem_elite,phase3bp_true1min_cem_elite,high|low|open|ret_1m,"['high', 'low', 'open', 'ret_1m']",30,phase3bp:4585a91ac2810c33b6e000d7,0.15274289,1,read_only_research_candidate,cem seed interaction ret_delta_30 x range_vol_8 spread,0.15094389
phase3bp_00020,5d27192275a171befea4f66a,"CSRank(Sub(ZScore(Delta($ret_1m,30)),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),10))))",cem_interaction::rx_intraday_return::rx_range_location::spread,phase3bp_true1min_cem_elite,phase3bp_true1min_cem_elite,high|low|open|ret_1m,"['high', 'low', 'open', 'ret_1m']",30,phase3bp:5d27192275a171befea4f66a,0.15087294,1,read_only_research_candidate,cem seed interaction ret_delta_30 x range_vol_10 spread,0.14972994
phase3bp_00021,b40102bcfb8d7dee142fd8b7,"CSRank(Mul(ZScore($m1_first5_vwap_return_vs_open),ZScore(Std($ret_1m,30))))",cem_interaction::rx_opening_divergence::rx_volatility_state::product,phase3bp_true1min_cem_elite,phase3bp_true1min_cem_elite,m1_first5_vwap_return_vs_open|ret_1m,"['m1_first5_vwap_return_vs_open', 'ret_1m']",30,phase3bp:b40102bcfb8d7dee142fd8b7,0.12445542,1,read_only_research_candidate,cem seed interaction m1_first5_vwap_open x ret_vol_30 product,0.13319342
phase3bp_00022,8a0181e0d5a52c5ef5780da6,"CSRank(Mul(ZScore($m1_first15_vwap_return_vs_open),ZScore(Std($ret_1m,30))))",cem_interaction::rx_opening_divergence::rx_volatility_state::product,phase3bp_true1min_cem_elite,phase3bp_true1min_cem_elite,m1_first15_vwap_return_vs_open|ret_1m,"['m1_first15_vwap_return_vs_open', 'ret_1m']",30,phase3bp:8a0181e0d5a52c5ef5780da6,0.12476052,1,read_only_research_candidate,cem seed interaction m1_first15_vwap_open x ret_vol_30 product,0.13311352
phase3bp_00023,562a3c881eabef92cb786a09,"CSRank(Mul(Sign(ZScore($m1_first15_vwap_return_vs_open)),ZScore(Std($ret_1m,30))))",cem_interaction::rx_opening_divergence::rx_volatility_state::signed_state,phase3bp_true1min_cem_elite,phase3bp_true1min_cem_elite,m1_first15_vwap_return_vs_open|ret_1m,"['m1_first15_vwap_return_vs_open', 'ret_1m']",30,phase3bp:562a3c881eabef92cb786a09,0.12246149,1,read_only_research_candidate,cem seed interaction m1_first15_vwap_open x ret_vol_30 signed_state,0.13136949
phase3bp_00024,4cf16c6385259474398561bc,"CSRank(Mul(Sign(ZScore($m1_first5_vwap_return_vs_open)),ZScore(Std($ret_1m,30))))",cem_interaction::rx_opening_divergence::rx_volatility_state::signed_state,phase3bp_true1min_cem_elite,phase3bp_true1min_cem_elite,m1_first5_vwap_return_vs_open|ret_1m,"['m1_first5_vwap_return_vs_open', 'ret_1m']",30,phase3bp:4cf16c6385259474398561bc,0.12215639,1,read_only_research_candidate,cem seed interaction m1_first5_vwap_open x ret_vol_30 signed_state,0.13069639
phase3bp_00025,c62572b4966df118b5a53867,"CSRank(Sub(ZScore($m1_first15_vwap_return_vs_open),ZScore(Std($ret_1m,30))))",cem_interaction::rx_opening_divergence::rx_volatility_state::spread,phase3bp_true1min_cem_elite,phase3bp_true1min_cem_elite,m1_first15_vwap_return_vs_open|ret_1m,"['m1_first15_vwap_return_vs_open', 'ret_1m']",30,phase3bp:c62572b4966df118b5a53867,0.12059148,1,read_only_research_candidate,cem seed interaction m1_first15_vwap_open x ret_vol_30 spread,0.12930548
phase3bp_00026,494cdc10d824bb2c0039fab0,"CSRank(Sub(ZScore($m1_first5_vwap_return_vs_open),ZScore(Std($ret_1m,30))))",cem_interaction::rx_opening_divergence::rx_volatility_state::spread,phase3bp_true1min_cem_elite,phase3bp_true1min_cem_elite,m1_first5_vwap_return_vs_open|ret_1m,"['m1_first5_vwap_return_vs_open', 'ret_1m']",30,phase3bp:494cdc10d824bb2c0039fab0,0.12028638,1,read_only_research_candidate,cem seed interaction m1_first5_vwap_open x ret_vol_30 spread,0.12909038
phase3bp_00027,4b742c3c8f995d44486635c2,"CSRank(Mul(ZScore($m1_first15_vwap_return_vs_open),ZScore(Std($ret_1m,8))))",cem_interaction::rx_opening_divergence::rx_volatility_state::product,phase3bp_true1min_cem_elite,phase3bp_true1min_cem_elite,m1_first15_vwap_return_vs_open|ret_1m,"['m1_first15_vwap_return_vs_open', 'ret_1m']",8,phase3bp:4b742c3c8f995d44486635c2,0.11459342,1,read_only_research_candidate,cem seed interaction m1_first15_vwap_open x ret_vol_8 product,0.12353342
phase3bp_00028,e12211f0f8f23092360f5f1d,"CSRank(Mul(ZScore($m1_first5_vwap_return_vs_open),ZScore(Std($ret_1m,8))))",cem_interaction::rx_opening_divergence::rx_volatility_state::product,phase3bp_true1min_cem_elite,phase3bp_true1min_cem_elite,m1_first5_vwap_return_vs_open|ret_1m,"['m1_first5_vwap_return_vs_open', 'ret_1m']",8,phase3bp:e12211f0f8f23092360f5f1d,0.11428832,1,read_only_research_candidate,cem seed interaction m1_first5_vwap_open x ret_vol_8 product,0.12260932
phase3bp_00029,391156cd69d083d8877c832c,"CSRank(Mul(Sign(ZScore($m1_first15_vwap_return_vs_open)),ZScore(Std($ret_1m,8))))",cem_interaction::rx_opening_divergence::rx_volatility_state::signed_state,phase3bp_true1min_cem_elite,phase3bp_true1min_cem_elite,m1_first15_vwap_return_vs_open|ret_1m,"['m1_first15_vwap_return_vs_open', 'ret_1m']",8,phase3bp:391156cd69d083d8877c832c,0.11229439,1,read_only_research_candidate,cem seed interaction m1_first15_vwap_open x ret_vol_8 signed_state,0.12128439
phase3bp_00030,c0349f3ace21969f9405dcb9,"CSRank(Mul(Sign(ZScore($m1_first5_vwap_return_vs_open)),ZScore(Std($ret_1m,8))))",cem_interaction::rx_opening_divergence::rx_volatility_state::signed_state,phase3bp_true1min_cem_elite,phase3bp_true1min_cem_elite,m1_first5_vwap_return_vs_open|ret_1m,"['m1_first5_vwap_return_vs_open', 'ret_1m']",8,phase3bp:c0349f3ace21969f9405dcb9,0.11198929,1,read_only_research_candidate,cem seed interaction m1_first5_vwap_open x ret_vol_8 signed_state,0.12037229
phase3bp_00031,c8c8b8320280a3c955f2acf3,"CSRank(Mul(ZScore(Delta($intraday_ret_from_open,30)),ZScore(Delta($amount,30))))",cem_interaction::rx_intraday_return::rx_flow_amount_volume::product,phase3bp_true1min_cem_elite,phase3bp_true1min_cem_elite,amount|intraday_ret_from_open,"['amount', 'intraday_ret_from_open']",30,phase3bp:c8c8b8320280a3c955f2acf3,0.10571908,1,read_only_research_candidate,cem seed interaction intraday_delta_30 x amount_delta_30 product,0.11430308
phase3bp_00032,e6443e2221b80495e8f424fa,"CSRank(Mul(Sign(ZScore(Delta($intraday_ret_from_open,30))),ZScore(Delta($amount,30))))",cem_interaction::rx_intraday_return::rx_flow_amount_volume::signed_state,phase3bp_true1min_cem_elite,phase3bp_true1min_cem_elite,amount|intraday_ret_from_open,"['amount', 'intraday_ret_from_open']",30,phase3bp:e6443e2221b80495e8f424fa,0.10511218,1,read_only_research_candidate,cem seed interaction intraday_delta_30 x amount_delta_30 signed_state,0.11386218
phase3bp_00033,ebdacf8c48cebb2a08cda5b1,"CSRank(Mul(ZScore(Delta($intraday_ret_from_open,30)),ZScore(Delta($volume,30))))",cem_interaction::rx_intraday_return::rx_flow_amount_volume::product,phase3bp_true1min_cem_elite,phase3bp_true1min_cem_elite,intraday_ret_from_open|volume,"['intraday_ret_from_open', 'volume']",30,phase3bp:ebdacf8c48cebb2a08cda5b1,0.10383868,1,read_only_research_candidate,cem seed interaction intraday_delta_30 x volume_delta_30 product,0.11281368
phase3bp_00034,1caecbcc47207d45b8052ec8,"CSRank(Mul(Sign(ZScore(Delta($intraday_ret_from_open,30))),ZScore(Delta($volume,30))))",cem_interaction::rx_intraday_return::rx_flow_amount_volume::signed_state,phase3bp_true1min_cem_elite,phase3bp_true1min_cem_elite,intraday_ret_from_open|volume,"['intraday_ret_from_open', 'volume']",30,phase3bp:1caecbcc47207d45b8052ec8,0.10323178,1,read_only_research_candidate,cem seed interaction intraday_delta_30 x volume_delta_30 signed_state,0.11198678
phase3bp_00035,78c12e1117117d66e838bf1e,"CSRank(Sub(ZScore(Delta($intraday_ret_from_open,30)),ZScore(Delta($amount,30))))",cem_interaction::rx_intraday_return::rx_flow_amount_volume::spread,phase3bp_true1min_cem_elite,phase3bp_true1min_cem_elite,amount|intraday_ret_from_open,"['amount', 'intraday_ret_from_open']",30,phase3bp:78c12e1117117d66e838bf1e,0.10155004,1,read_only_research_candidate,cem seed interaction intraday_delta_30 x amount_delta_30 spread,0.11032404
phase3bp_00036,c9bdcc648a729249216d8b2f,"CSRank(Mul(ZScore(Delta($intraday_ret_from_open,30)),ZScore(Delta($amount,8))))",cem_interaction::rx_intraday_return::rx_flow_amount_volume::product,phase3bp_true1min_cem_elite,phase3bp_true1min_cem_elite,amount|intraday_ret_from_open,"['amount', 'intraday_ret_from_open']",30,phase3bp:c9bdcc648a729249216d8b2f,0.10063553,1,read_only_research_candidate,cem seed interaction intraday_delta_30 x amount_delta_8 product,0.10895953
phase3bp_00037,70e36a9ce615c957548b1a9f,"CSRank(Mul(ZScore(Delta($intraday_ret_from_open,8)),ZScore(Delta($amount,30))))",cem_interaction::rx_intraday_return::rx_flow_amount_volume::product,phase3bp_true1min_cem_elite,phase3bp_true1min_cem_elite,amount|intraday_ret_from_open,"['amount', 'intraday_ret_from_open']",30,phase3bp:70e36a9ce615c957548b1a9f,0.10063553,1,read_only_research_candidate,cem seed interaction intraday_delta_8 x amount_delta_30 product,0.10888553
phase3bp_00038,96241c9ea92182ee1e03d696,"CSRank(Sub(ZScore(Delta($intraday_ret_from_open,30)),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),30))))",cem_interaction::rx_intraday_return::rx_range_location::spread,phase3bp_true1min_cem_elite,phase3bp_true1min_cem_elite,high|intraday_ret_from_open|low|open,"['high', 'intraday_ret_from_open', 'low', 'open']",30,phase3bp:96241c9ea92182ee1e03d696,0.11018878,1,read_only_research_candidate,cem seed interaction intraday_delta_30 x range_vol_30 spread,0.10883278
phase3bp_00039,63b431f1e658e3d087035479,"CSRank(Sub(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),30))),ZScore(Std($ret_1m,30))))",cem_interaction::rx_range_location::rx_volatility_state::spread,phase3bp_true1min_cem_elite,phase3bp_true1min_cem_elite,close|high|low|ret_1m,"['close', 'high', 'low', 'ret_1m']",30,phase3bp:63b431f1e658e3d087035479,0.11041268,1,read_only_research_candidate,cem seed interaction bar_loc_shift_30 x ret_vol_30 spread,0.10860568
phase3bp_00040,227773a29cc9e522cb9db66a,"CSRank(Sub(ZScore(Delta($intraday_ret_from_open,30)),ZScore(Delta($volume,30))))",cem_interaction::rx_intraday_return::rx_flow_amount_volume::spread,phase3bp_true1min_cem_elite,phase3bp_true1min_cem_elite,intraday_ret_from_open|volume,"['intraday_ret_from_open', 'volume']",30,phase3bp:227773a29cc9e522cb9db66a,0.09966964,1,read_only_research_candidate,cem seed interaction intraday_delta_30 x volume_delta_30 spread,0.10847264
phase3bp_00041,1e7eee0c55700f3c4ff30033,"CSRank(Mul(ZScore(Delta($intraday_ret_from_open,8)),ZScore(Delta($volume,30))))",cem_interaction::rx_intraday_return::rx_flow_amount_volume::product,phase3bp_true1min_cem_elite,phase3bp_true1min_cem_elite,intraday_ret_from_open|volume,"['intraday_ret_from_open', 'volume']",30,phase3bp:1e7eee0c55700f3c4ff30033,0.09875513,1,read_only_research_candidate,cem seed interaction intraday_delta_8 x volume_delta_30 product,0.10732913
phase3bp_00042,0a942a094218e6e9859cfc01,"CSRank(Mul(ZScore(Delta($intraday_ret_from_open,30)),ZScore(Delta($volume,8))))",cem_interaction::rx_intraday_return::rx_flow_amount_volume::product,phase3bp_true1min_cem_elite,phase3bp_true1min_cem_elite,intraday_ret_from_open|volume,"['intraday_ret_from_open', 'volume']",30,phase3bp:0a942a094218e6e9859cfc01,0.09875513,1,read_only_research_candidate,cem seed interaction intraday_delta_30 x volume_delta_8 product,0.10704513
phase3bp_00043,eac8039dd584de14582c9d95,"CSRank(Sub(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),30))),ZScore(Div($m1_first30_vol,Add(Abs($volume),0.000001)))))",cem_interaction::rx_range_location::rx_opening_amount::spread,phase3bp_true1min_cem_elite,phase3bp_true1min_cem_elite,close|high|low|m1_first30_vol|volume,"['close', 'high', 'low', 'm1_first30_vol', 'volume']",0,phase3bp:eac8039dd584de14582c9d95,0.09773416,1,read_only_research_candidate,cem seed interaction bar_loc_shift_30 x m1_first30_vol spread,0.10636116
phase3bp_00044,c2b29287cab2ac7a03de3f50,"CSRank(Mul(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),30))),ZScore(Std($ret_1m,30))))",cem_interaction::rx_range_location::rx_volatility_state::product,phase3bp_true1min_cem_elite,phase3bp_true1min_cem_elite,close|high|low|ret_1m,"['close', 'high', 'low', 'ret_1m']",30,phase3bp:c2b29287cab2ac7a03de3f50,0.11170333,1,read_only_research_candidate,cem seed interaction bar_loc_shift_30 x ret_vol_30 product,0.10440133
phase3bp_00045,0f4875de36695ae3e001525a,"CSRank(Sub(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),30))),ZScore(Std($ret_1m,8))))",cem_interaction::rx_range_location::rx_volatility_state::spread,phase3bp_true1min_cem_elite,phase3bp_true1min_cem_elite,close|high|low|ret_1m,"['close', 'high', 'low', 'ret_1m']",8,phase3bp:0f4875de36695ae3e001525a,0.10532913,1,read_only_research_candidate,cem seed interaction bar_loc_shift_30 x ret_vol_8 spread,0.10391813
phase3bp_00046,d118e0d51da4787e138e5a78,"CSRank(Sub(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),8))),ZScore(Std($ret_1m,30))))",cem_interaction::rx_range_location::rx_volatility_state::spread,phase3bp_true1min_cem_elite,phase3bp_true1min_cem_elite,close|high|low|ret_1m,"['close', 'high', 'low', 'ret_1m']",30,phase3bp:d118e0d51da4787e138e5a78,0.10532913,1,read_only_research_candidate,cem seed interaction bar_loc_shift_8 x ret_vol_30 spread,0.10372113
phase3bp_00047,a4f0497e1fce050d1e18f1ea,"CSRank(Sub(ZScore(Delta($intraday_ret_from_open,8)),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),30))))",cem_interaction::rx_intraday_return::rx_range_location::spread,phase3bp_true1min_cem_elite,phase3bp_true1min_cem_elite,high|intraday_ret_from_open|low|open,"['high', 'intraday_ret_from_open', 'low', 'open']",8,phase3bp:a4f0497e1fce050d1e18f1ea,0.10510523,1,read_only_research_candidate,cem seed interaction intraday_delta_8 x range_vol_30 spread,0.10352223
phase3bp_00048,47cb578e2f03a5301ac0aa5c,"CSRank(Sub(ZScore(Delta($intraday_ret_from_open,30)),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),8))))",cem_interaction::rx_intraday_return::rx_range_location::spread,phase3bp_true1min_cem_elite,phase3bp_true1min_cem_elite,high|intraday_ret_from_open|low|open,"['high', 'intraday_ret_from_open', 'low', 'open']",30,phase3bp:47cb578e2f03a5301ac0aa5c,0.10510523,1,read_only_research_candidate,cem seed interaction intraday_delta_30 x range_vol_8 spread,0.10321623
phase3bp_00049,44e8b0b222df9a3dcd498631,"CSRank(Mul(ZScore(Delta($intraday_ret_from_open,30)),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),30))))",cem_interaction::rx_intraday_return::rx_range_location::product,phase3bp_true1min_cem_elite,phase3bp_true1min_cem_elite,high|intraday_ret_from_open|low|open,"['high', 'intraday_ret_from_open', 'low', 'open']",30,phase3bp:44e8b0b222df9a3dcd498631,0.11117542,1,read_only_research_candidate,cem seed interaction intraday_delta_30 x range_vol_30 product,0.10319142
phase3bp_00050,d3b0192ac84f1ecc43e5f4f3,"CSRank(Mul(ZScore(Delta($intraday_ret_from_open,30)),ZScore(Div($m1_first30_vol,Add(Abs($volume),0.000001)))))",cem_interaction::rx_intraday_return::rx_opening_amount::product,phase3bp_true1min_cem_elite,phase3bp_true1min_cem_elite,intraday_ret_from_open|m1_first30_vol|volume,"['intraday_ret_from_open', 'm1_first30_vol', 'volume']",30,phase3bp:d3b0192ac84f1ecc43e5f4f3,0.10256866,1,read_only_research_candidate,cem seed interaction intraday_delta_30 x m1_first30_vol product,0.10274566
phase3bp_00051,30bbb991ff8991275e8e9507,"CSRank(Sub(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),20))),ZScore(Std($ret_1m,30))))",cem_interaction::rx_range_location::rx_volatility_state::spread,phase3bp_true1min_cem_elite,phase3bp_true1min_cem_elite,close|high|low|ret_1m,"['close', 'high', 'low', 'ret_1m']",30,phase3bp:30bbb991ff8991275e8e9507,0.10347728,1,read_only_research_candidate,cem seed interaction bar_loc_shift_20 x ret_vol_30 spread,0.10226228
phase3bp_00052,bc2f440dc8e9a9ef892f1bef,"CSRank(Sub(ZScore(Delta($intraday_ret_from_open,30)),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),20))))",cem_interaction::rx_intraday_return::rx_range_location::spread,phase3bp_true1min_cem_elite,phase3bp_true1min_cem_elite,high|intraday_ret_from_open|low|open,"['high', 'intraday_ret_from_open', 'low', 'open']",30,phase3bp:bc2f440dc8e9a9ef892f1bef,0.10325338,1,read_only_research_candidate,cem seed interaction intraday_delta_30 x range_vol_20 spread,0.10212138
phase3bp_00053,c8af19143070433e5893b16e,"CSRank(Mul(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),30))),ZScore(Div($m1_first30_vol,Add(Abs($volume),0.000001)))))",cem_interaction::rx_range_location::rx_opening_amount::product,phase3bp_true1min_cem_elite,phase3bp_true1min_cem_elite,close|high|low|m1_first30_vol|volume,"['close', 'high', 'low', 'm1_first30_vol', 'volume']",0,phase3bp:c8af19143070433e5893b16e,0.10004375,1,read_only_research_candidate,cem seed interaction bar_loc_shift_30 x m1_first30_vol product,0.10206875
